"Species","Reference","Population","Year","Country","Latitude","Longitude","Scarification","Stratification_days","Stratification_type","Stratification","Light","Photoperiod","Alternating","Tdif","Tmax","Tmin","Tmean","Temperature","Length.experiment","Germinated","Germinable"
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","3 Poo plain, Italy",2006,"Italy",45,10.5,"N","0","None","N","Y",12,"N",0,20,20,20,20,350,0,150
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","3 Poo plain, Italy",2006,"Italy",45,10.5,"N","0","None","N","Y",12,"N",0,10,10,10,10,350,30,150
"Pinus sylvestris","Zhu, J., et al. (2017). ""Effects of drought stresses induced by polyethylene glycol on germination of Pinus sylvestris var. mongolica seeds from natural and plantation forests on sandy land."" Journal of Forest Research 11(5): 319-328.","Honghuaerji, Hulunbeier,  Inner Mongolian Autonomous Region of China",2003,"China",47.5833333333333,118.966666666667,"N","0","None","N","Y",12,"Y",4,21,17,19,20,28,181,200
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","Northern Apennines, Italy",2006,"Italy",43.2666666666667,12.5833333333333,"N","0","None","N","Y",12,"N",0,15,15,15,15,350,75,150
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","Northern Apennines, Italy",2006,"Italy",43.2666666666667,12.5833333333333,"N","0","None","N","Y",12,"N",0,10,10,10,10,350,90,150
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","Northern Apennines, Italy",2006,"Italy",43.2666666666667,12.5833333333333,"N","0","None","N","Y",12,"N",0,20,20,20,20,350,0,150
"Anemone nemorosa","Mondoni, A., et al. (2008). ""Habitat-correlated seed germination behaviour in populations of wood anemone (Anemone nemorosa L.) from northern Italy."" Seed Science Research 18(4): 213-222.","Northern Apennines, Italy",2006,"Italy",43.2666666666667,12.5833333333333,"N","0","None","N","Y",12,"N",0,4,4,4,5,350,0,150
"Erica cinerea","Luna, B. and J. M. Moreno (2008). ""Light and nitrate effects on seed germination of Mediterranean plant species of several functional groups."" Plant Ecology 203(1): 123-135.","Serranía Baja de Cuenca, Spain",2008,"Spain",39.8333333333333,-1.33333333333333,"N","0","None","N","Y",24,"N",0,17.5,17.5,17.5,15,42,0,100
"Erica cinerea","Luna, B. and J. M. Moreno (2008). ""Light and nitrate effects on seed germination of Mediterranean plant species of several functional groups."" Plant Ecology 203(1): 123-135.","Serranía Baja de Cuenca, Spain",2008,"Spain",39.8333333333333,-1.33333333333333,"N","0","None","N","N",0,"N",0,17.5,17.5,17.5,15,42,0,100
"Teucrium capitatum","Luna, B. and J. M. Moreno (2008). ""Light and nitrate effects on seed germination of Mediterranean plant species of several functional groups."" Plant Ecology 203(1): 123-135.","Serranía Baja de Cuenca, Spain",2008,"Spain",39.8333333333333,-1.33333333333333,"N","0","None","N","N",0,"N",0,17.5,17.5,17.5,15,42,0,100
"Teucrium capitatum","Luna, B. and J. M. Moreno (2008). ""Light and nitrate effects on seed germination of Mediterranean plant species of several functional groups."" Plant Ecology 203(1): 123-135.","Serranía Baja de Cuenca, Spain",2008,"Spain",39.8333333333333,-1.33333333333333,"N","0","None","N","Y",24,"N",0,17.5,17.5,17.5,15,42,4,100
"Quercus robur","Doody, C. N. and C. O’Reilly (2008). ""Drying and soaking pretreatments affect germination in pedunculate oak."" Annals of Forest Science 65(5): 509-509.","Coillte Seed Centre, Co. Carlow, Ireland",2006,"Ireland",52.8333333333333,-6.93333333333333,"N","0","None","N","Y",8,"N",0,15,15,15,15,60,79,100
"Pinus sylvestris","Daws, M. I., et al. (2006). ""Pressure – time dependency of vacuum degassing as a rapid method for viability assessment using tetrazolium chloride: a comparative study of 17 Pinus species."" Seed Science and Technology 34(2): 475-483.","United Kingdom",2005,"UK",53.3833333333333,-2.05,"N","0","None","N","Y",8,"N",0,20,20,20,20,84,82,100
"Pinus ponderosa","Daws, M. I., et al. (2006). ""Pressure – time dependency of vacuum degassing as a rapid method for viability assessment using tetrazolium chloride: a comparative study of 17 Pinus species."" Seed Science and Technology 34(2): 475-483.","United Kingdom",2005,"UK",53.3833333333333,-2.05,"N","0","None","N","Y",8,"N",0,20,20,20,20,84,45,100
"Acer pseudoplatanus","Daws, M. I. and H. W. Pritchard (2008). ""The development and limits of freezing tolerance in Acer pseudoplatanus fruits across Europe is dependent on provenance."" Cryoletters 29(3): 189-198.","United Kingdom",2003,"UK",51.05,-0.1,"N","0","None","N","Y",8,"N",0,5,5,5,5,NA,60,60
"Pinus monticola","Daws, M. I., et al. (2006). ""Pressure – time dependency of vacuum degassing as a rapid method for viability assessment using tetrazolium chloride: a comparative study of 17 Pinus species."" Seed Science and Technology 34(2): 475-483.","United Kingdom",2005,"UK",53.3833333333333,-2.05,"N","0","None","N","Y",8,"N",0,20,20,20,20,84,96,100
"Pinus contorta","Daws, M. I., et al. (2006). ""Pressure – time dependency of vacuum degassing as a rapid method for viability assessment using tetrazolium chloride: a comparative study of 17 Pinus species."" Seed Science and Technology 34(2): 475-483.","United Kingdom",2005,"UK",53.3833333333333,-2.05,"N","0","None","N","Y",8,"N",0,25,25,25,25,84,80,100
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,29,29,29,30,NA,24,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,32,32,32,30,NA,22,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,2,2,2,0,NA,24,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,43,43,43,45,NA,2,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,5,5,5,5,NA,25,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,16,16,16,15,NA,25,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,22,22,22,20,NA,24,25
"Acer pseudoplatanus","Daws, M. I. and H. W. Pritchard (2008). ""The development and limits of freezing tolerance in Acer pseudoplatanus fruits across Europe is dependent on provenance."" Cryoletters 29(3): 189-198.","Italy",2003,"Italy",45.6833333333333,11.2166666666667,"N","0","None","N","Y",8,"N",0,5,5,5,5,NA,54,60
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,26,26,26,25,NA,25,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,12,12,12,10,NA,24,25
"Castanea sativa","Pritchard, H. W. and K. R. Manger (1990). ""Quantal Response of Fruit and Seed Germination Rate inQuercus roburL. andCastanea sativaMill, to Constant Temperatures and Photon Dose."" Journal of Experimental Botany 41(12): 1549-1557.","Italy",1987,"Italy",42.9,12.7666666666667,"N","100","Cold","Y","N",0,"N",0,26,26,26,25,NA,22,25
"Fraxinus excelsior","Dacasa Rudinger, M. C. and A. Dounavi (2008). ""Underwater germination potential of common ash seed (Fraxinus excelsior L.) originating from flooded and non-flooded sites."" Plant Biol (Stuttg) 10(3): 382-387.","Oberrheingraben, Rhine Valley, Germany",2004,"Germany",48.3666666666667,7.81666666666667,"N","224","W+C","Y","Y",10,"Y",10,15,5,9.16666666666667,10,48,145,150
"Fraxinus excelsior","Dacasa Rudinger, M. C. and A. Dounavi (2008). ""Underwater germination potential of common ash seed (Fraxinus excelsior L.) originating from flooded and non-flooded sites."" Plant Biol (Stuttg) 10(3): 382-387.","Süddeutsches Hügel-und Bergland, Black Forest, Germany",2004,"Germany",47.8833333333333,8.1,"N","224","W+C","Y","Y",10,"Y",10,15,5,9.16666666666667,10,48,147,150
"Fraxinus excelsior","Dacasa Rudinger, M. C. and A. Dounavi (2008). ""Underwater germination potential of common ash seed (Fraxinus excelsior L.) originating from flooded and non-flooded sites."" Plant Biol (Stuttg) 10(3): 382-387.","Süddeutsches Hügel-und Bergland, Swabian Jura, Germany",2004,"Germany",48.4833333333333,9.4,"N","224","W+C","Y","Y",10,"Y",10,15,5,9.16666666666667,10,48,150,150
"Myrica rubra","Chen, S. Y., et al. (2008). ""Roles of gibberellins and abscisic acid in dormancy and germination of red bayberry (Myrica rubra) seeds."" Tree Physiol 28(9): 1431-1439.","Nanjuang, Miaoli County, Taiwan",2003,"Taiwan",24.6,120.983333333333,"N","0","None","N","Y",12,"Y",10,30,20,25,25,140,23,75
